timestamp,co2,temp,humidity,pm2
2026-06-16T14:06:00.000Z,806.0,24.8,45.81,0.0
2026-06-16T14:07:00.000Z,840.0,24.82,45.73,0.0
2026-06-16T14:08:00.000Z,839.0,24.85,45.71,0.0
2026-06-16T14:09:00.000Z,830.0,24.87,45.69,0.0
2026-06-16T14:10:00.000Z,826.0,24.89,45.65,0.0
2026-06-16T14:11:00.000Z,811.0,24.89,45.5,0.0
2026-06-16T14:12:00.000Z,799.0,24.89,45.44,0.0
2026-06-16T14:13:00.000Z,804.0,24.91,45.34,0.0
2026-06-16T14:14:00.000Z,800.0,24.94,45.22,0.0
2026-06-16T14:15:00.000Z,779.0,24.96,45.19,0.0
2026-06-16T14:16:00.000Z,774.0,24.97,45.17,0.0
2026-06-16T14:17:00.000Z,782.0,24.98,45.12,0.0
2026-06-16T14:18:00.000Z,788.0,24.99,45.1,0.0
2026-06-16T14:19:00.000Z,789.0,25.0,45.06,0.0
2026-06-16T14:20:00.000Z,788.0,25.0,45.08,0.0
2026-06-16T14:21:00.000Z,789.0,24.99,45.09,0.0
2026-06-16T14:22:00.000Z,796.0,25.0,45.12,0.0
2026-06-16T14:23:00.000Z,807.0,25.01,45.09,0.0
2026-06-16T14:24:00.000Z,817.0,25.02,45.1,0.0
2026-06-16T14:25:00.000Z,820.0,25.02,45.14,0.0
2026-06-16T14:26:00.000Z,820.0,25.02,45.2,0.0
2026-06-16T14:27:00.000Z,829.0,25.03,45.33,0.0
2026-06-16T14:28:00.000Z,832.0,25.03,45.34,0.0
2026-06-16T14:29:00.000Z,818.0,25.03,45.39,0.0
2026-06-16T14:30:00.000Z,786.0,25.03,45.45,0.0
2026-06-16T14:31:00.000Z,779.0,25.03,45.41,0.0
2026-06-16T14:32:00.000Z,774.0,25.03,45.36,0.0
2026-06-16T14:33:00.000Z,780.0,25.04,45.37,0.0
2026-06-16T14:34:00.000Z,776.0,25.03,45.38,0.0
2026-06-16T14:35:00.000Z,781.0,25.04,45.38,0.0
2026-06-16T14:36:00.000Z,789.0,25.05,45.31,0.0
2026-06-16T14:37:00.000Z,798.0,25.04,45.21,0.0
2026-06-16T14:38:00.000Z,789.0,25.05,45.22,0.0
2026-06-16T14:39:00.000Z,780.0,25.05,45.14,0.0
2026-06-16T14:40:00.000Z,774.0,25.04,45.17,0.0
2026-06-16T14:41:00.000Z,777.0,25.04,45.15,0.0
2026-06-16T14:42:00.000Z,780.0,25.04,45.13,0.0
2026-06-16T14:43:00.000Z,779.0,25.05,45.17,0.0
2026-06-16T14:44:00.000Z,779.0,25.06,45.24,0.0
2026-06-16T14:45:00.000Z,787.0,25.06,45.32,0.0
2026-06-16T14:46:00.000Z,784.0,25.06,45.38,0.0
2026-06-16T14:47:00.000Z,787.0,25.07,45.38,0.0
2026-06-16T14:48:00.000Z,799.0,25.07,45.4,0.0
2026-06-16T14:49:00.000Z,801.0,25.07,45.43,0.0
2026-06-16T14:50:00.000Z,801.0,25.08,45.44,0.0
2026-06-16T14:51:00.000Z,812.0,25.09,45.42,0.0
2026-06-16T14:52:00.000Z,821.0,25.1,45.4,0.0
2026-06-16T14:53:00.000Z,821.0,25.1,45.4,0.0
2026-06-16T14:54:00.000Z,812.0,25.11,45.42,0.0
2026-06-16T14:55:00.000Z,808.0,25.11,45.43,0.0
2026-06-16T14:56:00.000Z,806.0,25.13,45.4,0.0
2026-06-16T14:57:00.000Z,809.0,25.14,45.37,0.0
2026-06-16T14:58:00.000Z,819.0,25.14,45.3,0.0
2026-06-16T14:59:00.000Z,833.0,25.15,45.21,0.0
2026-06-16T15:00:00.000Z,843.0,25.17,45.14,0.0
2026-06-16T15:01:00.000Z,821.0,25.2,45.08,0.0
2026-06-16T15:02:00.000Z,803.0,25.21,45.08,0.0
2026-06-16T15:03:00.000Z,805.0,25.23,45.0,0.0
2026-06-16T15:04:00.000Z,801.0,25.24,44.99,0.0
2026-06-16T15:05:00.000Z,809.0,25.25,45.01,0.0
2026-06-16T15:06:00.000Z,815.0,25.27,44.86,0.0
2026-06-16T15:07:00.000Z,811.0,25.27,44.33,0.0
2026-06-16T15:08:00.000Z,815.0,25.27,44.19,0.0
2026-06-16T15:09:00.000Z,847.0,25.26,44.16,0.0
2026-06-16T15:10:00.000Z,863.0,25.27,44.1,0.0
2026-06-16T15:11:00.000Z,895.0,25.27,44.09,1.0
2026-06-16T15:12:00.000Z,906.0,25.28,44.1,1.0
2026-06-16T15:13:00.000Z,914.0,25.28,44.12,1.0
2026-06-16T15:14:00.000Z,910.0,25.29,44.1,1.0
2026-06-16T15:15:00.000Z,904.0,25.31,44.08,0.0
2026-06-16T15:16:00.000Z,901.0,25.32,44.09,0.0
2026-06-16T15:17:00.000Z,894.0,25.33,44.15,0.0
2026-06-16T15:18:00.000Z,889.0,25.34,44.47,0.0
2026-06-16T15:19:00.000Z,891.0,25.35,44.62,0.0
2026-06-16T15:20:00.000Z,900.0,25.36,45.26,0.0
2026-06-16T15:21:00.000Z,893.0,25.36,45.37,0.0
2026-06-16T15:22:00.000Z,880.0,25.38,45.63,0.0
2026-06-16T15:23:00.000Z,896.0,25.4,45.53,0.0
2026-06-16T15:24:00.000Z,912.0,25.41,45.56,0.0
2026-06-16T15:25:00.000Z,917.0,25.43,45.57,0.0
2026-06-16T15:26:00.000Z,924.0,25.45,45.48,0.0
2026-06-16T15:27:00.000Z,913.0,25.48,45.39,0.0
2026-06-16T15:28:00.000Z,895.0,25.49,45.39,0.0
2026-06-16T15:29:00.000Z,881.0,25.51,45.31,0.0
2026-06-16T15:30:00.000Z,886.0,25.52,45.2,0.0
2026-06-16T15:31:00.000Z,911.0,25.56,45.15,0.0
2026-06-16T15:32:00.000Z,914.0,25.58,45.15,0.0
2026-06-16T15:33:00.000Z,918.0,25.6,45.14,0.0
2026-06-16T15:34:00.000Z,916.0,25.62,45.07,0.0
2026-06-16T15:35:00.000Z,909.0,25.64,45.12,0.0
2026-06-16T15:36:00.000Z,903.0,25.65,45.15,0.0
2026-06-16T15:37:00.000Z,913.0,25.65,45.22,0.0
2026-06-16T15:38:00.000Z,933.0,25.66,45.19,0.0
2026-06-16T15:39:00.000Z,927.0,25.67,45.2,0.0
2026-06-16T15:40:00.000Z,923.0,25.7,45.19,0.0
2026-06-16T15:41:00.000Z,921.0,25.71,45.15,0.0
2026-06-16T15:42:00.000Z,925.0,25.74,45.04,0.0
2026-06-16T15:43:00.000Z,926.0,25.75,45.01,0.0
2026-06-16T15:44:00.000Z,909.0,25.77,44.93,0.0
2026-06-16T15:45:00.000Z,900.0,25.79,44.89,0.0
2026-06-16T15:46:00.000Z,882.0,25.81,44.8,0.0
2026-06-16T15:47:00.000Z,880.0,25.83,44.75,0.0
2026-06-16T15:48:00.000Z,886.0,25.84,44.67,0.0
2026-06-16T15:49:00.000Z,910.0,25.84,44.38,0.0
2026-06-16T15:50:00.000Z,924.0,25.83,44.18,0.0
2026-06-16T15:51:00.000Z,924.0,25.84,44.16,0.0
2026-06-16T15:52:00.000Z,923.0,25.85,44.25,0.0
2026-06-16T15:53:00.000Z,919.0,25.86,44.31,0.0
2026-06-16T15:54:00.000Z,910.0,25.86,44.39,0.0
2026-06-16T15:55:00.000Z,894.0,25.86,44.37,0.0
2026-06-16T15:56:00.000Z,892.0,25.86,44.35,0.0
2026-06-16T15:57:00.000Z,885.0,25.87,44.48,0.0
2026-06-16T15:58:00.000Z,873.0,25.87,44.48,0.0
2026-06-16T15:59:00.000Z,878.0,25.88,44.2,0.0
2026-06-16T16:00:00.000Z,885.0,25.89,43.91,0.0
2026-06-16T16:01:00.000Z,893.0,25.91,43.77,0.0
2026-06-16T16:02:00.000Z,885.0,25.93,43.99,0.0
2026-06-16T16:03:00.000Z,876.0,25.94,44.02,0.0
2026-06-16T16:04:00.000Z,876.0,25.95,44.06,0.0
2026-06-16T16:05:00.000Z,875.0,25.96,44.07,0.0
2026-06-16T16:06:00.000Z,869.0,25.96,44.08,0.0
2026-06-16T16:07:00.000Z,861.0,25.98,44.05,0.0
2026-06-16T16:08:00.000Z,848.0,25.98,43.96,0.0
2026-06-16T16:09:00.000Z,837.0,26.01,43.88,0.0
2026-06-16T16:10:00.000Z,843.0,26.03,43.86,0.0
2026-06-16T16:11:00.000Z,849.0,26.05,43.77,0.0
2026-06-16T16:12:00.000Z,848.0,26.06,43.76,0.0
2026-06-16T16:13:00.000Z,841.0,26.07,43.77,0.0
2026-06-16T16:14:00.000Z,839.0,26.07,43.74,0.0
2026-06-16T16:15:00.000Z,839.0,26.07,43.7,0.0
2026-06-16T16:16:00.000Z,837.0,26.08,43.72,0.0
2026-06-16T16:17:00.000Z,830.0,26.07,43.69,0.0
2026-06-16T16:18:00.000Z,829.0,26.08,43.82,0.0
2026-06-16T16:19:00.000Z,824.0,26.08,43.81,0.0
2026-06-16T16:20:00.000Z,845.0,26.08,43.76,0.0
2026-06-16T16:21:00.000Z,849.0,26.07,43.78,0.0
2026-06-16T16:22:00.000Z,845.0,26.07,43.75,0.0
2026-06-16T16:23:00.000Z,863.0,26.09,43.72,0.0
2026-06-16T16:24:00.000Z,854.0,26.09,43.7,0.0
2026-06-16T16:25:00.000Z,842.0,26.1,43.68,0.0
2026-06-16T16:26:00.000Z,846.0,26.11,43.65,0.0
2026-06-16T16:27:00.000Z,856.0,26.11,43.62,0.0
2026-06-16T16:28:00.000Z,870.0,26.12,43.58,0.0
2026-06-16T16:29:00.000Z,874.0,26.13,43.58,0.0
2026-06-16T16:30:00.000Z,871.0,26.13,43.65,0.0
2026-06-16T16:31:00.000Z,883.0,26.13,43.61,0.0
2026-06-16T16:32:00.000Z,880.0,26.15,43.62,0.0
2026-06-16T16:33:00.000Z,877.0,26.15,43.58,0.0
2026-06-16T16:34:00.000Z,871.0,26.16,43.58,0.0
2026-06-16T16:35:00.000Z,876.0,26.17,43.55,0.0
2026-06-16T16:36:00.000Z,868.0,26.19,43.52,0.0
2026-06-16T16:37:00.000Z,862.0,26.2,43.5,0.0
2026-06-16T16:38:00.000Z,857.0,26.19,43.42,0.0
2026-06-16T16:39:00.000Z,847.0,26.19,43.38,0.0
2026-06-16T16:40:00.000Z,853.0,26.19,43.37,0.0
2026-06-16T16:41:00.000Z,869.0,26.21,43.36,0.0
2026-06-16T16:42:00.000Z,873.0,26.21,43.26,0.0
2026-06-16T16:43:00.000Z,871.0,26.22,43.23,0.0
2026-06-16T16:44:00.000Z,863.0,26.23,43.22,0.0
2026-06-16T16:45:00.000Z,847.0,26.24,43.17,0.0
2026-06-16T16:46:00.000Z,853.0,26.26,43.14,0.0
2026-06-16T16:47:00.000Z,855.0,26.26,43.13,0.0
2026-06-16T16:48:00.000Z,862.0,26.27,43.12,0.0
2026-06-16T16:49:00.000Z,864.0,26.29,43.02,0.0
2026-06-16T16:50:00.000Z,873.0,26.25,41.8,0.0
2026-06-16T16:51:00.000Z,857.0,26.16,41.36,0.0
2026-06-16T16:52:00.000Z,831.0,26.11,41.36,0.0
2026-06-16T16:53:00.000Z,779.0,26.0,41.36,0.0
2026-06-16T16:54:00.000Z,749.0,25.9,41.4,0.0
2026-06-16T16:55:00.000Z,715.0,25.82,41.43,0.0
2026-06-16T16:56:00.000Z,694.0,25.76,41.49,0.0
2026-06-16T16:57:00.000Z,685.0,25.71,41.54,0.0
2026-06-16T16:58:00.000Z,666.0,25.65,41.62,0.0
2026-06-16T16:59:00.000Z,655.0,25.62,41.73,0.0
2026-06-16T17:00:00.000Z,632.0,25.59,41.79,0.0
2026-06-16T17:01:00.000Z,617.0,25.53,41.89,0.0
2026-06-16T17:02:00.000Z,602.0,25.48,42.0,0.0
2026-06-16T17:03:00.000Z,596.0,25.44,42.14,0.0
2026-06-16T17:04:00.000Z,596.0,25.41,42.26,0.0
2026-06-16T17:05:00.000Z,591.0,25.4,42.32,0.0
2026-06-16T17:06:00.000Z,570.0,25.37,42.52,0.0
2026-06-16T17:07:00.000Z,558.0,25.35,42.67,0.0
2026-06-16T17:08:00.000Z,560.0,25.33,42.78,0.0
2026-06-16T17:09:00.000Z,556.0,25.32,42.83,0.0
2026-06-16T17:10:00.000Z,556.0,25.31,42.87,0.0
2026-06-16T17:11:00.000Z,541.0,25.28,42.91,0.0
2026-06-16T17:12:00.000Z,538.0,25.25,42.95,0.0
2026-06-16T17:13:00.000Z,540.0,25.23,42.98,0.0
2026-06-16T17:14:00.000Z,541.0,25.21,43.0,0.0
2026-06-16T17:15:00.000Z,544.0,25.19,43.02,0.0
2026-06-16T17:16:00.000Z,542.0,25.17,43.05,0.0
2026-06-16T17:17:00.000Z,541.0,25.16,43.07,0.0
2026-06-16T17:18:00.000Z,538.0,25.15,43.1,0.0
2026-06-16T17:19:00.000Z,529.0,25.14,43.15,0.0
2026-06-16T17:20:00.000Z,528.0,25.14,43.21,0.0
2026-06-16T17:21:00.000Z,505.0,25.12,43.28,0.0
2026-06-16T17:22:00.000Z,499.0,25.11,43.34,0.0
2026-06-16T17:23:00.000Z,499.0,25.1,43.42,0.0
2026-06-16T17:24:00.000Z,510.0,25.09,43.49,0.0
2026-06-16T17:25:00.000Z,489.0,25.08,43.54,0.0
2026-06-16T17:26:00.000Z,487.0,25.07,43.59,0.0
2026-06-16T17:27:00.000Z,491.0,25.07,43.62,0.0
2026-06-16T17:28:00.000Z,502.0,25.05,43.66,0.0
2026-06-16T17:29:00.000Z,515.0,25.05,43.72,0.0
2026-06-16T17:30:00.000Z,522.0,25.04,43.74,0.0
2026-06-16T17:31:00.000Z,516.0,25.04,43.79,0.0
2026-06-16T17:32:00.000Z,505.0,25.03,43.84,0.0
2026-06-16T17:33:00.000Z,496.0,25.03,43.91,0.0
2026-06-16T17:34:00.000Z,489.0,25.03,43.98,0.0
2026-06-16T17:35:00.000Z,497.0,25.02,44.03,0.0
2026-06-16T17:36:00.000Z,503.0,25.01,44.09,0.0
2026-06-16T17:37:00.000Z,502.0,24.99,44.15,0.0
2026-06-16T17:38:00.000Z,511.0,24.99,44.21,0.0
2026-06-16T17:39:00.000Z,515.0,24.99,44.26,0.0
2026-06-16T17:40:00.000Z,515.0,24.98,44.29,0.0
2026-06-16T17:41:00.000Z,520.0,24.97,44.32,0.0
2026-06-16T17:42:00.000Z,524.0,24.95,44.36,0.0
2026-06-16T17:43:00.000Z,522.0,24.94,44.39,0.0
2026-06-16T17:44:00.000Z,524.0,24.94,44.42,0.0
2026-06-16T17:45:00.000Z,519.0,24.92,44.45,0.0
2026-06-16T17:46:00.000Z,519.0,24.92,44.51,0.0
2026-06-16T17:47:00.000Z,524.0,24.92,44.55,0.0
2026-06-16T17:48:00.000Z,517.0,24.91,44.56,0.0
2026-06-16T17:49:00.000Z,514.0,24.89,44.59,0.0
2026-06-16T17:50:00.000Z,512.0,24.89,44.64,0.0
2026-06-16T17:51:00.000Z,500.0,24.89,44.69,0.0
2026-06-16T17:52:00.000Z,495.0,24.89,44.73,0.0
2026-06-16T17:53:00.000Z,481.0,24.89,44.76,0.0
2026-06-16T17:54:00.000Z,476.0,24.88,44.78,0.0
2026-06-16T17:55:00.000Z,473.0,24.87,44.8,0.0
2026-06-16T17:56:00.000Z,470.0,24.86,44.85,0.0
2026-06-16T17:57:00.000Z,471.0,24.85,44.88,0.0
2026-06-16T17:58:00.000Z,469.0,24.85,44.92,0.0
2026-06-16T17:59:00.000Z,476.0,24.83,44.94,0.0
2026-06-16T18:00:00.000Z,477.0,24.82,44.97,0.0
2026-06-16T18:01:00.000Z,481.0,24.8,45.02,0.0
2026-06-16T18:02:00.000Z,473.0,24.79,45.07,0.0
2026-06-16T18:03:00.000Z,469.0,24.77,45.11,0.0
2026-06-16T18:04:00.000Z,467.0,24.76,45.17,0.0
2026-06-16T18:05:00.000Z,473.0,24.74,45.24,0.0
2026-06-16T18:06:00.000Z,499.0,24.74,45.3,0.0
2026-06-16T18:07:00.000Z,520.0,24.73,45.35,0.0
2026-06-16T18:08:00.000Z,520.0,24.72,45.38,0.0
2026-06-16T18:09:00.000Z,524.0,24.72,45.39,1.0
2026-06-16T18:10:00.000Z,517.0,24.71,45.41,1.0
2026-06-16T18:11:00.000Z,512.0,24.7,45.47,0.0
2026-06-16T18:12:00.000Z,493.0,24.71,45.51,0.0
2026-06-16T18:13:00.000Z,496.0,24.7,45.52,0.0
2026-06-16T18:14:00.000Z,511.0,24.71,45.55,1.0
2026-06-16T18:15:00.000Z,507.0,24.71,45.58,0.0
2026-06-16T18:16:00.000Z,498.0,24.71,45.61,0.0
2026-06-16T18:17:00.000Z,502.0,24.71,45.67,0.0
2026-06-16T18:18:00.000Z,515.0,24.71,45.71,1.0
2026-06-16T18:19:00.000Z,523.0,24.71,45.74,1.0
2026-06-16T18:20:00.000Z,532.0,24.72,45.77,1.0
2026-06-16T18:21:00.000Z,529.0,24.72,45.8,1.0
2026-06-16T18:22:00.000Z,518.0,24.71,45.84,1.0
2026-06-16T18:23:00.000Z,532.0,24.7,45.9,1.0
2026-06-16T18:24:00.000Z,533.0,24.71,45.95,1.0
2026-06-16T18:25:00.000Z,536.0,24.71,45.97,1.0
2026-06-16T18:26:00.000Z,535.0,24.71,46.02,1.0
2026-06-16T18:27:00.000Z,534.0,24.71,46.06,1.0
2026-06-16T18:28:00.000Z,544.0,24.71,46.08,1.0
2026-06-16T18:29:00.000Z,545.0,24.71,46.08,1.0
2026-06-16T18:30:00.000Z,537.0,24.7,46.12,1.0
2026-06-16T18:31:00.000Z,522.0,24.7,46.13,1.0
2026-06-16T18:32:00.000Z,524.0,24.68,46.16,1.0
2026-06-16T18:33:00.000Z,531.0,24.68,46.19,1.0
2026-06-16T18:34:00.000Z,541.0,24.68,46.21,1.0
2026-06-16T18:35:00.000Z,551.0,24.66,46.23,1.0
2026-06-16T18:36:00.000Z,559.0,24.64,46.24,0.0
2026-06-16T18:37:00.000Z,545.0,24.64,46.27,1.0
2026-06-16T18:38:00.000Z,541.0,24.63,46.32,1.0
2026-06-16T18:39:00.000Z,532.0,24.62,46.37,1.0
2026-06-16T18:40:00.000Z,525.0,24.61,46.38,1.0
2026-06-16T18:41:00.000Z,526.0,24.6,46.42,1.0
2026-06-16T18:42:00.000Z,520.0,24.6,46.44,1.0
2026-06-16T18:43:00.000Z,528.0,24.6,46.5,1.0
2026-06-16T18:44:00.000Z,541.0,24.59,46.52,1.0
2026-06-16T18:45:00.000Z,541.0,24.58,46.56,1.0
2026-06-16T18:46:00.000Z,543.0,24.58,46.62,0.0
2026-06-16T18:47:00.000Z,548.0,24.57,46.67,0.0
2026-06-16T18:48:00.000Z,529.0,24.56,46.69,1.0
2026-06-16T18:49:00.000Z,517.0,24.57,46.73,1.0
2026-06-16T18:50:00.000Z,517.0,24.57,46.81,1.0
2026-06-16T18:51:00.000Z,505.0,24.57,46.86,1.0
2026-06-16T18:52:00.000Z,490.0,24.57,46.87,1.0
2026-06-16T18:53:00.000Z,480.0,24.55,46.91,1.0
2026-06-16T18:54:00.000Z,492.0,24.55,46.95,1.0
2026-06-16T18:55:00.000Z,515.0,24.54,47.01,1.0
2026-06-16T18:56:00.000Z,514.0,24.53,47.04,1.0
2026-06-16T18:57:00.000Z,520.0,24.52,47.06,1.0
2026-06-16T18:58:00.000Z,531.0,24.5,47.07,1.0
2026-06-16T18:59:00.000Z,531.0,24.5,47.09,1.0
2026-06-16T19:00:00.000Z,524.0,24.49,47.13,1.0
2026-06-16T19:01:00.000Z,529.0,24.48,47.17,1.0
2026-06-16T19:02:00.000Z,532.0,24.48,47.2,1.0
2026-06-16T19:03:00.000Z,528.0,24.48,47.21,1.0
2026-06-16T19:04:00.000Z,521.0,24.46,47.23,1.0
2026-06-16T19:05:00.000Z,507.0,24.46,47.27,1.0
2026-06-16T19:06:00.000Z,499.0,24.44,47.31,1.0
2026-06-16T19:07:00.000Z,493.0,24.43,47.34,0.0
2026-06-16T19:08:00.000Z,489.0,24.42,47.38,1.0
2026-06-16T19:09:00.000Z,500.0,24.41,47.43,0.0
2026-06-16T19:10:00.000Z,502.0,24.4,47.47,1.0
2026-06-16T19:11:00.000Z,513.0,24.4,47.49,1.0
2026-06-16T19:12:00.000Z,511.0,24.39,47.53,1.0
2026-06-16T19:13:00.000Z,512.0,24.39,47.56,1.0
2026-06-16T19:14:00.000Z,516.0,24.39,47.62,0.0
2026-06-16T19:15:00.000Z,513.0,24.38,47.66,0.0
2026-06-16T19:16:00.000Z,516.0,24.36,47.7,0.0
2026-06-16T19:17:00.000Z,521.0,24.35,47.73,0.0
2026-06-16T19:18:00.000Z,505.0,24.34,47.79,1.0
2026-06-16T19:19:00.000Z,505.0,24.32,47.84,1.0
2026-06-16T19:20:00.000Z,515.0,24.3,47.88,1.0
2026-06-16T19:21:00.000Z,513.0,24.3,47.94,1.0
2026-06-16T19:22:00.000Z,509.0,24.29,47.99,1.0
2026-06-16T19:23:00.000Z,516.0,24.28,48.04,1.0
2026-06-16T19:24:00.000Z,518.0,24.28,48.08,1.0
2026-06-16T19:25:00.000Z,507.0,24.28,48.12,1.0
2026-06-16T19:26:00.000Z,505.0,24.27,48.17,1.0
2026-06-16T19:27:00.000Z,512.0,24.27,48.21,1.0
2026-06-16T19:28:00.000Z,513.0,24.26,48.26,1.0
2026-06-16T19:29:00.000Z,510.0,24.25,48.28,1.0
2026-06-16T19:30:00.000Z,489.0,24.24,48.31,1.0
2026-06-16T19:31:00.000Z,484.0,24.24,48.34,1.0
2026-06-16T19:32:00.000Z,488.0,24.24,48.38,1.0
2026-06-16T19:33:00.000Z,480.0,24.24,48.41,1.0
2026-06-16T19:34:00.000Z,476.0,24.23,48.44,1.0
2026-06-16T19:35:00.000Z,480.0,24.21,48.49,1.0
2026-06-16T19:36:00.000Z,485.0,24.22,48.53,1.0
2026-06-16T19:37:00.000Z,502.0,24.22,48.57,1.0
2026-06-16T19:38:00.000Z,517.0,24.22,48.59,1.0
2026-06-16T19:39:00.000Z,523.0,24.22,48.61,1.0
2026-06-16T19:40:00.000Z,540.0,24.24,48.66,1.0
2026-06-16T19:41:00.000Z,534.0,24.24,48.75,1.0
2026-06-16T19:42:00.000Z,533.0,24.24,48.79,2.0
2026-06-16T19:43:00.000Z,529.0,24.25,48.82,1.0
2026-06-16T19:44:00.000Z,516.0,24.25,48.79,2.0
2026-06-16T19:45:00.000Z,516.0,24.24,48.8,2.0
2026-06-16T19:46:00.000Z,519.0,24.23,48.79,2.0
2026-06-16T19:47:00.000Z,528.0,24.21,48.83,2.0
2026-06-16T19:48:00.000Z,533.0,24.21,48.86,2.0
2026-06-16T19:49:00.000Z,520.0,24.22,48.9,1.0
2026-06-16T19:50:00.000Z,520.0,24.21,48.96,1.0
2026-06-16T19:51:00.000Z,519.0,24.2,49.05,1.0
2026-06-16T19:52:00.000Z,502.0,24.2,49.05,1.0
2026-06-16T19:53:00.000Z,505.0,24.19,49.06,1.0
2026-06-16T19:54:00.000Z,508.0,24.18,49.06,1.0
2026-06-16T19:55:00.000Z,490.0,24.18,49.04,1.0
2026-06-16T19:56:00.000Z,486.0,24.17,49.05,1.0
2026-06-16T19:57:00.000Z,489.0,24.16,49.07,1.0
2026-06-16T19:58:00.000Z,500.0,24.16,49.06,1.0
2026-06-16T19:59:00.000Z,497.0,24.15,49.06,0.0
2026-06-16T20:00:00.000Z,491.0,24.14,49.08,1.0
2026-06-16T20:01:00.000Z,492.0,24.14,49.1,1.0
2026-06-16T20:02:00.000Z,489.0,24.13,49.13,1.0
2026-06-16T20:03:00.000Z,497.0,24.13,49.11,1.0
2026-06-16T20:04:00.000Z,501.0,24.12,49.1,1.0
2026-06-16T20:05:00.000Z,514.0,24.12,49.11,1.0
2026-06-16T20:06:00.000Z,514.0,24.12,49.08,1.0
2026-06-16T20:07:00.000Z,504.0,24.11,49.1,1.0
2026-06-16T20:08:00.000Z,505.0,24.11,49.11,1.0
2026-06-16T20:09:00.000Z,523.0,24.1,49.1,1.0
2026-06-16T20:10:00.000Z,531.0,24.09,49.07,1.0
2026-06-16T20:11:00.000Z,521.0,24.08,49.06,1.0
2026-06-16T20:12:00.000Z,516.0,24.07,49.04,1.0
2026-06-16T20:13:00.000Z,524.0,24.06,49.05,1.0
2026-06-16T20:14:00.000Z,523.0,24.06,49.06,1.0
2026-06-16T20:15:00.000Z,512.0,24.05,49.05,0.0
2026-06-16T20:16:00.000Z,501.0,24.04,49.02,0.0
2026-06-16T20:17:00.000Z,503.0,24.05,49.02,0.0
2026-06-16T20:18:00.000Z,507.0,24.04,48.97,0.0
2026-06-16T20:19:00.000Z,514.0,24.02,48.94,1.0
2026-06-16T20:20:00.000Z,524.0,24.01,48.91,1.0
2026-06-16T20:21:00.000Z,521.0,24.01,48.86,1.0
2026-06-16T20:22:00.000Z,527.0,24.0,48.79,1.0
2026-06-16T20:23:00.000Z,544.0,24.0,48.73,0.0
2026-06-16T20:24:00.000Z,538.0,23.98,48.66,0.0
2026-06-16T20:25:00.000Z,526.0,23.96,48.6,0.0
2026-06-16T20:26:00.000Z,529.0,23.95,48.47,1.0
2026-06-16T20:27:00.000Z,521.0,23.94,48.45,0.0
2026-06-16T20:28:00.000Z,518.0,23.93,48.47,0.0
2026-06-16T20:29:00.000Z,523.0,23.91,48.44,0.0
2026-06-16T20:30:00.000Z,529.0,23.9,48.37,0.0
2026-06-16T20:31:00.000Z,531.0,23.9,48.34,0.0
2026-06-16T20:32:00.000Z,533.0,23.9,48.31,0.0
2026-06-16T20:33:00.000Z,535.0,23.89,48.28,1.0
2026-06-16T20:34:00.000Z,538.0,23.88,48.29,1.0
2026-06-16T20:35:00.000Z,532.0,23.86,48.11,1.0
2026-06-16T20:36:00.000Z,507.0,23.85,48.07,1.0
2026-06-16T20:37:00.000Z,500.0,23.84,48.05,1.0
2026-06-16T20:38:00.000Z,486.0,23.84,48.05,0.0
2026-06-16T20:39:00.000Z,484.0,23.83,48.04,0.0
2026-06-16T20:40:00.000Z,491.0,23.82,48.01,0.0
2026-06-16T20:41:00.000Z,505.0,23.82,47.99,0.0
2026-06-16T20:42:00.000Z,517.0,23.81,47.96,0.0
2026-06-16T20:43:00.000Z,515.0,23.8,47.91,0.0
2026-06-16T20:44:00.000Z,511.0,23.8,47.93,0.0
2026-06-16T20:45:00.000Z,510.0,23.79,47.9,0.0
2026-06-16T20:46:00.000Z,505.0,23.78,47.84,0.0
2026-06-16T20:47:00.000Z,503.0,23.78,47.83,0.0
2026-06-16T20:48:00.000Z,503.0,23.78,47.85,0.0
2026-06-16T20:49:00.000Z,510.0,23.77,47.83,0.0
2026-06-16T20:50:00.000Z,512.0,23.77,47.87,0.0
2026-06-16T20:51:00.000Z,501.0,23.76,47.92,0.0
2026-06-16T20:52:00.000Z,501.0,23.76,47.91,0.0
2026-06-16T20:53:00.000Z,487.0,23.74,47.87,0.0
2026-06-16T20:54:00.000Z,491.0,23.74,47.85,0.0
2026-06-16T20:55:00.000Z,495.0,23.73,47.82,0.0
2026-06-16T20:56:00.000Z,498.0,23.72,47.82,0.0
2026-06-16T20:57:00.000Z,508.0,23.72,47.88,0.0
2026-06-16T20:58:00.000Z,522.0,23.71,47.88,0.0
2026-06-16T20:59:00.000Z,521.0,23.71,47.86,0.0
2026-06-16T21:00:00.000Z,501.0,23.69,47.86,0.0
2026-06-16T21:01:00.000Z,489.0,23.68,47.82,0.0
2026-06-16T21:02:00.000Z,484.0,23.67,47.83,0.0
2026-06-16T21:03:00.000Z,485.0,23.66,47.83,0.0
2026-06-16T21:04:00.000Z,490.0,23.65,47.88,0.0
2026-06-16T21:05:00.000Z,483.0,23.65,47.92,0.0
2026-06-16T21:06:00.000Z,468.0,23.66,47.96,0.0
2026-06-16T21:07:00.000Z,472.0,23.66,47.99,0.0
2026-06-16T21:08:00.000Z,472.0,23.66,47.99,0.0
